name,ref
ntlm-challenger,https://github.com/b17zr/ntlm_challenger
ntlmrecon,https://github.com/sachinkamath/ntlmrecon
ntlm-scanner,https://github.com/preempt/ntlm-scanner
ntlm-theft,https://github.com/Greenwolf/ntlm_theft
ntop,https://tools.kali.org/information-gathering/ntop
ntpdos,https://github.com/sepehrdaddev/ntpdos
ntp-fingerprint,http://www.hackingciscoexposed.com/?link=tools
ntp-ip-enum,http://www.securepla.net/
nuclei,https://github.com/projectdiscovery/nuclei
nuclei-templates,https://github.com/projectdiscovery/nuclei-templates.git
nullinux,https://github.com/m8r0wn/nullinux
nullscan,http://www.nullsecurity.net/tools/automation.html
nxcrypt,https://github.com/Hadi999/NXcrypt
o365spray,https://github.com/0xZDH/o365spray
oat,http://www.cqure.net/wp/test/
obevilion,cracker |https://github.com/BL4CKvGHOST/Ob3vil1on
obexstress,http://bluetooth-pentest.narod.ru/
obfs4proxy,https://gitweb.torproject.org/pluggable-transports/obfs4.git
objdump2shellcode,https://github.com/wetw0rk/objdump2shellcode
objection,https://pypi.org/project/objection/#files
oclgausscrack,https://tools.kali.org/password-attacks/oclgausscrack
oclhashcat,http://hashcat.net/oclhashcat/
ocs,http://packetstormsecurity.com/files/119462/OCS-Cisco-Scanner.2.html
office-dde-payloads,https://github.com/0xdeadbeefJERKY/Office-DDE-Payloads
ofp-sniffer,https://github.com/amlight/ofp_sniffer
ohrwurm,http://mazzoo.de/
ohrwurm,https://tools.kali.org/vulnerability-analysis/ohrwurm
okadminfinder,https://github.com/mIcHyAmRaNe/okadminfinder3
oledump,http://blog.didierstevens.com/programs/oledump-py/
ollydbg,http://www.ollydbg.de
OllyDbg,https://tools.kali.org/reverse-engineering/ollydbg
omen,https://github.com/RUB-SysSec/OMEN
omnibus,https://github.com/InQuest/omnibus
omnihash,https://github.com/Miserlou/omnihash
one-lin3r,https://github.com/D4Vinci/One-Lin3r
onesixtyone,http://labs.portcullis.co.uk/application/onesixtyone/
onetwopunch,https://github.com/superkojiman/onetwopunch
onioff,https://github.com/k4m4/onioff
onionscan,https://github.com/s-rah/onionscan
onionsearch,https://github.com/megadose/OnionSearch
onionshare,https://github.com/micahflee/onionshare
opendoor,https://github.com/stanislav-web/OpenDoor
open-iscsi,https://www.open-iscsi.com/
openpuff,https://embeddedsw.net/OpenPuff_Steganography_Home.html
openscap,https://www.open-scap.org/
openstego,https://www.openstego.com/
opensvp,https://github.com/regit/opensvp
openvas,https://github.com/greenbone/openvas/
openvas,https://tools.kali.org/vulnerability-analysis/openvas
operative,https://github.com/graniet/operative-framework
ophcrack,http://ophcrack.sourceforge.net
ophcrack,https://tools.kali.org/password-attacks/ophcrack
orakelcrackert,http://freeworld.thc.org/thc-orakelcrackert11g/
origami,https://github.com/gdelugre/origami
orjail,https://github.com/orjail/orjail
o-saft,https://www.owasp.org/index.php/O-Saft
oscanner,http://www.cqure.net/wp/oscanner/
Oscanner,https://tools.kali.org/vulnerability-analysis/oscanner
osfooler-ng,https://github.com/segofensiva/OSfooler-ng
osi.ig,https://github.com/th3unkn0n/osi.ig
osinterator,https://github.com/guitarmanj/OSINTerator
osint-spy,https://github.com/SharadKumar97/OSINT-SPY
osrframework,https://github.com/i3visio/osrframework
OSRFramework,https://tools.kali.org/information-gathering/osrframework
osslsigncode,https://github.com/mtrojnar/osslsigncode
ostinato,https://github.com/pstavirs/ostinato/
osueta,https://github.com/c0r3dump3d/osueta
otori,http://www.beneaththewaves.net/Software/On_The_Outside_Reaching_In.html
outguess,http://www.outguess.org/
outlook-webapp-brute,https://github.com/lijiejie/OutLook_WebAPP_Brute
owabf,http://netsec.rs/70/tools.html
owasp-bywaf,https://github.com/depasonico/OWASP-ByWaf
owasp-zsc,https://github.com/zscproject/OWASP-ZSC
owtf,https://www.owasp.org/index.php/OWASP_OWTF
p0f,http://lcamtuf.coredump.cx/p0f3/
p0f,https://tools.kali.org/information-gathering/p0f
pack,http://thesprawl.org/projects/pack/
PACK,https://tools.kali.org/password-attacks/pack
packer,https://github.com/hashicorp/packer
packerid,http://handlers.sans.org/jclausing/
Packetforge-ng,https://tools.kali.org/wireless-attacks/packetforge-ng
packetforge-ng,https://tools.kali.org/wireless-attacks/packetforge-ng
packeth,http://packeth.sourceforge.net/
packet-o-matic,http://www.packet-o-matic.org/
packetq,https://github.com/DNS-OARC/PacketQ
packetsender,https://github.com/dannagle/PacketSender
packit,http://packit.sourceforge.net/
pacu,https://github.com/RhinoSecurityLabs/pacu
pacumen,https://github.com/bniemczyk/pacumen
padbuster,http://www.gdssecurity.com/l/t.php
PadBuster,https://tools.kali.org/web-applications/padbuster
pafish,http://www.hoobie.net/pafish/
paketto,http://www.doxpara.com/paketto
panhunt,https://github.com/Dionach/PANhunt
panoptic,https://github.com/lightos/Panoptic
pappy-proxy,https://github.com/roglew/pappy-proxy
parameth,https://github.com/mak-/parameth
parampampam,https://github.com/Bo0oM/ParamPamPam
paranoic,http://packetstormsecurity.com/files/128065/Paranoic-Scan.7.html
paros,http://www.parosproxy.org
Paros,https://tools.kali.org/web-applications/paros
parse-evtx,https://github.com/KasperskyLab/ForensicsTools
parsero,https://github.com/behindthefirewalls/Parsero
Parsero,https://tools.kali.org/information-gathering/parsero
pasco,http://www.jonesdykstra.com/
passcracking,http://github.com/jensp/passcracking
passe-partout,http://www.hsc.fr/ressources/outils/passe-partout/index.html.en
passhunt,https://github.com/Dionach/PassHunt
passivedns,https://github.com/gamelinux/passivedns
pass-station,https://sec-it.github.io/pass-station/
pastejacker,https://github.com/D4Vinci/PasteJacker
pasv-agrsv,https://github.com/isaudits/pasv-agrsv
patator,https://github.com/lanjelot/patator
patator,https://tools.kali.org/password-attacks/patator
patchkit,https://github.com/lunixbochs/patchkit
pathzuzu,https://github.com/ShotokanZH/Pa-th-zuzu
payloadmask,https://github.com/CoolerVoid/payloadmask
payloadsallthethings,https://github.com/swisskyrepo/PayloadsAllTheThings/
pblind,http://www.edge-security.com/pblind.php
pbscan,https://github.com/gvb84/pbscan
pcapfex,https://github.com/vikwin/pcapfex
pcapfix,http://f00l.de/pcapfix/
pcapsipdump,http://pcapsipdump.sourceforge.net/
pcapteller,https://www.encripto.no/nb/downloads/tools/
pcapxray,https://github.com/Srinivas11789/PcapXray
pcileech,https://github.com/ufrisk/pcileech/releases
pcode2code,https://github.com/Big5-sec/pcode2code
pcredz,https://github.com/lgandx/PCredz
pdblaster,https://github.com/SecurityRiskAdvisors/PDBlaster
pdfbook-analyzer,http://sourceforge.net/projects/pdfbook/
pdfcrack,http://pdfcrack.sourceforge.net/
pdfgrab,https://github.com/c0decave/pdfgrab
pdfid,http://blog.didierstevens.com/programs/pdf-tools/
pdfid,https://tools.kali.org/forensics/pdfid
pdf-parser,http://blog.didierstevens.com/programs/pdf-tools/
pdf-parser,https://tools.kali.org/forensics/pdf-parser
pdfresurrect,http://packetstormsecurity.com/files/118459/PDFResurrect-PDF-Analyzer.12.html
pdfwalker,https://github.com/gdelugre/pdfwalker
pdgmail,http://www.jeffbryner.com/code/pdgmail
pdgmail,https://tools.kali.org/forensics/pdgmail
peach,http://peachfuzzer.com/
peach-fuzz,https://github.com/Caleb1994/peach
peass,https://github.com/carlospolop/privilege-escalation-awesome-scripts-suite
pe-bear,https://github.com/hasherezade/pe-bear-releases/
peda,https://github.com/longld/peda
peepdf,http://eternal-todo.com/tools/peepdf-pdf-analysis-tool
peepdf,https://tools.kali.org/forensics/peepdf
peepingtom,https://bitbucket.org/LaNMaSteR53/peepingtom
peframe,https://github.com/guelfoweb/peframe
pemcrack,https://github.com/robertdavidgraham/pemcrack
pemcracker,https://github.com/bwall/pemcracker.git
penbox,https://github.com/x3omdax/PenBox
pencode,https://github.com/ffuf/pencode
pentbox,http://www.pentbox.net
pentestly,https://github.com/praetorian-inc/pentestly
pentmenu,https://github.com/GinjaChris/pentmenu
pepe,https://github.com/woj-ciech/pepe
pepper,https://github.com/Th3Hurrican3/PEpper
periscope,http://ntsecurity.nu/toolbox/periscope/
perl-image-exiftool,https://search.cpan.org/perldoc?exiftool
pe-sieve,https://github.com/hasherezade/pe-sieve
petools,https://github.com/petoolse/petools
pev,http://pev.sourceforge.net/
pextractor,http://packetstormsecurity.com/files/62977/PExtractor_v0.18b_binary_and_src.rar.html
pfff,https://github.com/facebook/pfff
pftriage,https://github.com/idiom/pftriage
pgdbf,https://github.com/kstrauser/pgdbf
phantap,https://github.com/nccgroup/phantap
phantom-evasion,https://github.com/oddcod3/Phantom-Evasion
phemail,https://github.com/Dionach/PhEmail
phishery,https://github.com/ryhanson/phishery
phishingkithunter,https://github.com/t4d/PhishingKitHunter
phonesploit,https://github.com/metachar/PhoneSploit
phonia,https://github.com/entynetproject/phonia
phoss,http://www.phenoelit.org/fr/tools.html
photon,https://github.com/s0md3v/Photon
php-findsock-shell,https://github.com/pentestmonkey/php-findsock-shell
phpggc,https://github.com/ambionics/phpggc
php-mt-seed,http://www.openwall.com/php_mt_seed/
php-rfi-payload-decoder,https://github.com/bwall/PHP-RFI-Payload-Decoder
phpsploit,https://github.com/nil0x42/phpsploit
phpstan,https://github.com/phpstan/phpstan
phpstress,https://github.com/nightlionsecurity/phpstress
php-vulnerability-hunter,https://phpvulnhunter.codeplex.com/
phrasendrescher,http://www.leidecker.info/projects/phrasendrescher/
phrasendrescher,https://tools.kali.org/password-attacks/phrasendrescher
pidense,https://github.com/WiPi-Hunter/PiDense
pin,https://software.intel.com/en-us/articles/pin-a-binary-instrumentation-tool-downloads
pingcastle,https://www.pingcastle.com
pintool,https://github.com/wagiro/pintool
pintool2,https://github.com/sebastiendamaye/pintool2
pip3line,https://github.com/nccgroup/pip3line
pipal,http://www.digininja.org/projects/pipal.php
pipal,https://tools.kali.org/reporting-tools/pipal
pipeline,https://github.com/hirnschallsebastian/Pipeline2
pirana,http://www.guay-leroux.com/projects.html
pivotsuite,https://github.com/RedTeamOperations/PivotSuite
pixd,https://github.com/FireyFly/pixd
pixiewps,https://github.com/wiire/pixiewps
PixieWPS,https://tools.kali.org/wireless-attacks/pixiewps
pixload,https://github.com/chinarulezzz/pixload
pkcrack,https://www.unix-ag.uni-kl.de/~conrad/krypto/pkcrack/download1.html
pkt2flow,https://github.com/caesar0301/pkt2flow
plasma,https://github.com/joelpx/plasma
plcscan,http://packetstormsecurity.com/files/119726/PLC-Device-Scanner.html
plecost,https://github.com/iniqua/plecost
plecost,https://tools.kali.org/web-applications/plecost
plown,https://github.com/unweb/plown
plumber,https://github.com/cybereason/linux_plumber
plutil,http://scw.us/iPhone/plutil/
pmacct,https://github.com/pmacct/pmacct
pmap,http://www.hellfiresecurity.com/tools.htm
pmapper,https://github.com/nccgroup/PMapper
pmcma,http://packetstormsecurity.com/files/104724/Post-Memory-Corruption-Memory-Analyzer.00.html
pmdump,http://ntsecurity.nu/toolbox/pmdump/
pngcheck,http://www.libpng.org/pub/png/apps/pngcheck.html
pnscan,http://www.lysator.liu.se/~pen/pnscan/
pocsuite,https://github.com/knownsec/Pocsuite
poison,http://nologin.org/main.pl?action=codeList&
polenum,https://tools.kali.org/password-attacks/polenum
poly,https://github.com/grCod/poly
polyswarm,https://github.com/polyswarm/polyswarm-api
pompem,https://github.com/rfunix/Pompem
poracle,https://github.com/iagox86/poracle
portia,https://github.com/SpiderLabs/portia
portmanteau,https://packetstormsecurity.com/files/134230/Portmanteau-Unix-Driver-IOCTL-Security-Tool.html
portspoof,http://portspoof.org/
postenum,https://github.com/mbahadou/postenum
posttester,http://packetstormsecurity.com/files/109010/MagicHash-Collision-Testing-Tool.html
powercloud,https://github.com/mantvydasb/Invoke-PowerCloud
powerfuzzer,http://www.powerfuzzer.com
Powerfuzzer,https://tools.kali.org/vulnerability-analysis/powerfuzzer
powerlessshell,https://github.com/Mr-Un1k0d3r/PowerLessShell
powermft,https://github.com/jschicht/PowerMft
powerops,https://github.com/fdiskyou/PowerOPS
powershdll,https://github.com/p3nt4/PowerShdll
powersploit,https://github.com/mattifestation/PowerSploit
PowerSploit,https://tools.kali.org/maintaining-access/powersploit
powerstager,https://github.com/z0noxz/powerstager
pown,https://github.com/pownjs/pown
ppee,https://www.mzrst.com/
ppscan,https://packetstormsecurity.com/files/82897/PPScan-Portscanner.3.html
pr0cks,https://github.com/n1nj4sec/pr0cks
prads,http://gamelinux.github.io/prads/
praeda,https://github.com/percx/Praeda
preeny,https://github.com/zardus/preeny
pret,https://github.com/RUB-NDS/PRET
princeprocessor,https://github.com/jsteube/princeprocessor/
procdump,https://github.com/Microsoft/ProcDump-for-Linux
proctal,https://github.com/daniel-araujo/proctal
procyon,https://bitbucket.org/mstrobel/procyon/
profuzz,https://github.com/HSASec/ProFuzz
prometheus-firewall,https://github.com/averagesecurityguy/prometheus
promiscdetect,http://ntsecurity.nu/toolbox/promisdetect/
propecia,http://www.redlevel.org
protos-sip,https://www.ee.oulu.fi/research/ouspg/PROTOS_Test-Suite_c07-sip
protos-sip,https://tools.kali.org/sniffingspoofing/protos-sip
prowler,https://github.com/alfresco/prowler
proxenet,https://github.com/hugsy/proxenet
proxify,https://github.com/projectdiscovery/proxify
proxmark,https://github.com/Proxmark/proxmark3
proxychains-ng,https://github.com/rofl0r/proxychains
proxycheck,http://packetstormsecurity.com/files/61864/proxycheck.pl.txt.html
proxyp,http://sourceforge.net/projects/proxyp/
proxyscan,http://packetstormsecurity.com/files/69778/proxyScan.3.tgz.html
ProxyStrike,https://tools.kali.org/web-applications/proxystrike
proxytunnel,http://proxytunnel.sourceforge.net
ps1encode,https://github.com/CroweCybersecurity/ps1encode
pscan,http://deployingradius.com/pscan/
pshitt,https://github.com/regit/pshitt
pspy,https://github.com/DominicBreuker/pspy
pstoreview,http://www.ntsecurity.nu/toolbox/pstoreview/
ptf,https://github.com/trustedsec/ptf
pth-toolkit,https://github.com/byt3bl33d3r/pth-toolkit
ptunnel,https://www.cs.uit.no/~daniels/PingTunnel
pulledpork,https://github.com/shirkdog/pulledpork
pulsar,https://github.com/hgascon/pulsar
punter,https://github.com/nethunteros/punter
pupy,https://github.com/n1nj4sec/pupy
pureblood,https://github.com/cr4shcod3/pureblood
pwd-hash,http://vladz.devzero.fr/pwd-hash.php
pwdlogy,https://github.com/tch1001/pwdlogy
pwdlyser,https://github.com/ins1gn1a/pwdlyser
pwdump,http://www.tarasco.org/security/pwdump_7/index.html
pwnat,http://samy.pl/pwnat/
pwnat,https://tools.kali.org/maintaining-access/pwnat
pwncat,http://pwncat.org/
pwndbg,https://github.com/pwndbg/pwndbg
pwndrop,https://github.com/kgretzky/pwndrop
pwned,https://github.com/wKovacs64/pwned
pwnedornot,https://github.com/thewhiteh4t/pwnedOrNot
pwned-search,https://github.com/mikepound/pwned-search
pwnloris,https://github.com/h0ussni/pwnloris
pwntools,https://github.com/Gallopsled/pwntools
pybozocrack,https://github.com/ikkebr/PyBozoCrack
pydictor,https://github.com/LandGrey/pydictor
pyersinia,https://github.com/nottinghamprisateam/pyersinia
pyew,https://code.google.com/p/pyew/
pyexfil,https://github.com/ytisf/PyExfil
pyfiscan,https://github.com/fgeek/pyfiscan
pyfuscation,https://github.com/CBHue/PyFuscation
pyinstaller,http://www.pyinstaller.org/
pyjfuzz,https://github.com/mseclab/PyJFuzz
pykek,https://github.com/bidord/pykek
pymeta,https://github.com/m8r0wn/pymeta
pyminifakedns,http://code.activestate.com/recipes/491264/
pyrasite,http://pyrasite.com/
pyrdp,https://github.com/GoSecure/pyrdp
pyrit,https://github.com/JPaulMora/Pyrit
Pyrit,https://tools.kali.org/wireless-attacks/pyrit
pyssltest,https://github.com/moheshmohan/pyssltest
pytacle,http://packetstormsecurity.com/files/124299/pytacle-alpha2.tar.gz
pytbull,http://pytbull.sourceforge.net/
pythem,https://github.com/m4n3dw0lf/PytheM
python2-api-dnsdumpster,https://github.com/PaulSec/API-dnsdumpster.com
python2-capstone,https://github.com/aquynh/capstone
python2-cymruwhois,https://pypi.org/project/cymruwhois/#files
python2-darts.util.lru,https://pypi.python.org/pypi/darts.util.lru
python2-exrex,https://github.com/asciimoo/exrex
python2-frida,https://pypi.org/project/frida/#files
python2-frida-tools,https://pypi.org/project/frida-tools/#files
python2-google-streetview,https://pypi.org/project/google-streetview/#files
python2-hpfeeds,https://github.com/rep/hpfeeds
python2-ivre,https://ivre.rocks/
python2-jsbeautifier,https://github.com/beautify-web/js-beautify
python2-ldapdomaindump,https://pypi.org/project/ldapdomaindump/#files
python2-minidump,https://github.com/skelsec/minidump
python2-minikerberos,https://github.com/skelsec/minikerberos
python2-oletools,https://pypi.org/project/oletools/
python2-pcodedmp,https://pypi.org/project/pcodedmp/#files
python2-ropgadget,https://pypi.org/project/ropgadget/#files
python2-shodan,https://pypi.org/project/shodan/#files
python2-webtech,https://pypi.org/project/webtech/#files
python2-yara,https://pypi.org/project/yara-python/#files
python-api-dnsdumpster,https://github.com/PaulSec/API-dnsdumpster.com
python-arsenic,https://github.com/HDE/arsenic/releases
python-capstone,https://www.capstone-engine.org/index.html
python-cymruwhois,https://pypi.org/project/cymruwhois/#files
python-frida,https://pypi.org/project/frida/#files
python-frida-tools,https://pypi.org/project/frida-tools/#files
python-google-streetview,https://pypi.org/project/google-streetview/#files
python-ivre,https://ivre.rocks/
python-jsbeautifier,https://github.com/beautify-web/js-beautify
python-keylogger,https://github.com/GiacomoLaw/Keylogger
python-minidump,https://pypi.org/project/minidump/#files
python-mmbot,https://github.com/egaus/MaliciousMacroBot
python-oletools,https://pypi.org/project/oletools/
python-pcodedmp,https://pypi.org/project/pcodedmp/#files
python-search-engine-parser,https://pypi.org/project/search-engine-parser/#files
python-shodan,https://pypi.org/project/shodan/#files
python-ssh-mitm,https://ssh-mitm.at
python-trackerjacker,https://github.com/calebmadrigal/trackerjacker
python-uncompyle6,https://github.com/rocky/python-uncompyle6
python-utidylib,http://utidylib.berlios.de
python-witnessme,https://pypi.org/project/witnessme/#files
python-yara-rednaga,https://github.com/rednaga/yara-python
qark,https://github.com/linkedin/qark
qrgen,https://github.com/h0nus/QRGen
qrljacker,https://github.com/OWASP/QRLJacking/tree/master/QRLJacker
quark-engine,https://github.com/quark-engine/quark-engine
quickrecon,http://packetstormsecurity.com/files/104314/QuickRecon.3.2.html
quicksand-lite,https://github.com/tylabs/quicksand_lite
r2cutter,https://github.com/radareorg/r2cutter
r2ghidra,https://github.com/radareorg/r2ghidra
rabid,https://noraj.github.io/rabid/
raccoon,https://github.com/evyatarmeged/Raccoon
radamsa,https://gitlab.com/akihe/radamsa
radare2,https://radare.org
radare2-keystone,https://github.com/radare/radare2-extras/tree/master/unicorn
radare2-unicorn,https://github.com/radare/radare2-extras/tree/master/unicorn
radiography,http://www.security-projects.com/?RadioGraPhy
rainbowcrack,http://project-rainbowcrack.com/
RainbowCrack,https://tools.kali.org/password-attacks/rainbowcrack
ranger-scanner,https://github.com/funkandwagnalls/ranger
rapidscan,https://github.com/skavngr/rapidscan
rarcrack,http://rarcrack.sourceforge.net/
rasenum,http://www.cultdeadcow.com/tools/rasenum.html
ratproxy,http://code.google.com/p/ratproxy/
rats,https://github.com/andrew-d/rough-auditing-tool-for-security
raven,https://github.com/0x09AL/raven
rawr,https://bitbucket.org/al14s/rawr/wiki/Home
rawsec-cli,https://github.com/mBouamama/rawsec_cli
rbndr,https://github.com/taviso/rbndr
rcracki-mt,http://rcracki.sourceforge.net/
rcracki-mt,https://tools.kali.org/password-attacks/rcracki-mt
rcrdcarver,https://github.com/jschicht/RcrdCarver
rdesktop-brute,http://www.rdesktop.org/
rdpassspray,https://github.com/xFreed0m/RDPassSpray
rdp-sec-check,https://github.com/portcullislabs/rdp-sec-check
RDPY,https://tools.kali.org/reporting-tools/rdpy
reaver,https://github.com/t6x/reaver-wps-fork-t6x
Reaver,https://tools.kali.org/wireless-attacks/reaver
rebind,http://code.google.com/p/rebind/
rebind,https://tools.kali.org/sniffingspoofing/rebind
recaf,https://github.com/Col-E/Recaf
recentfilecache-parser,https://github.com/prolsen/recentfilecache-parser
recomposer,https://github.com/secretsquirrel/recomposer
recon-ng,https://github.com/lanmaster53/recon-ng
Recon-ng,https://tools.kali.org/information-gathering/recon-ng
reconnoitre,https://github.com/codingo/Reconnoitre
reconscan,https://github.com/RoliSoft/ReconScan
recoverjpeg,http://www.rfc1149.net/devel/recoverjpeg
recsech,https://github.com/radenvodka/Recsech
recstudio,http://www.backerstreet.com/rec/rec.htm
recuperabit,https://github.com/Lazza/RecuperaBit
redasm,https://github.com/REDasmOrg/REDasm
redfang,http://packetstormsecurity.com/files/31864/redfang.2.5.tar.gz.html
redfang,https://tools.kali.org/wireless-attacks/redfang
red-hawk,https://github.com/Tuhinshubhra/RED_HAWK
redirectpoison,http://www.hackingexposedvoip.com/
redpoint,https://github.com/digitalbond/Redpoint3
redsocks,https://github.com/darkk/redsocks
reelphish,https://github.com/fireeye/ReelPhish
regeorg,https://github.com/sensepost/reGeorg
regipy,https://github.com/mkorman90/regipy
reglookup,http://projects.sentinelchicken.org/reglookup
regreport,https://www.gaijin.at/dlregreport.php
RegRipper,https://tools.kali.org/forensics/regripper
regrippy,https://pypi.org/project/regrippy/#files
regview,https://www.gaijin.at/en/dlregview.php
rekall,https://github.com/google/rekall
relay-scanner,http://www.cirt.dk
remot3d,https://github.com/KeepWannabe/Remot3d
replayproxy,https://code.google.com/p/replayproxy/
resourcehacker,http://www.angusj.com/resourcehacker/
responder,https://github.com/lgandx/Responder
responder,https://tools.kali.org/sniffingspoofing/responder
restler-fuzzer,https://github.com/microsoft/restler-fuzzer
retdec,https://retdec.com/
retire,http://retirejs.github.io/retire.js/
reverseip,https://github.com/lolwaleet/ReverseIP
revipd,https://github.com/PypeRanger/revipd
revsh,https://github.com/emptymonkey/revsh/
rex,https://github.com/shellphish/rex
rext,https://github.com/j91321/rext
rfcat,http://code.google.com/p/rfcat
rfdump,http://www.rfdump.org
rfidiot,http://rfidiot.org/
rfidtool,http://www.bindshell.net/tools/rfidtool.html
rhodiola,https://github.com/utkusen/rhodiola
richsploit,https://github.com/redtimmy/Richsploit
ridenum,https://github.com/trustedsec/ridenum
RidEnum,https://tools.kali.org/maintaining-access/ridenum
ridrelay,https://github.com/skorov/ridrelay
rifiuti2,https://github.com/abelcheung/rifiuti2
rinetd,http://www.boutell.com/rinetd
ripdc,http://nullsecurity.net/tools/scanner
rita,https://github.com/activecm/rita
riwifshell,https://github.com/graniet/riwifshell
rkhunter,http://rkhunter.sourceforge.net/
rlogin-scanner,http://wayreth.eu.org/old_page/
roguehostapd,https://github.com/wifiphisher/roguehostapd
rogue-mysql-server,https://github.com/Gifts/Rogue-MySql-Server
rootbrute,http://www.packetstormsecurity.org/
ropeadope,http://www.highhacksociety.com/
ropeme,http://www.vnsecurity.net/2010/08/ropeme-rop-exploit-made-easy/
ropgadget,http://www.shell-storm.org/project/ROPgadget
ropper,https://github.com/sashs/Ropper
roputils,https://github.com/inaz2/roputils
routerhunter,https://github.com/jh00nbr/Routerhunter.0
routersploit,https://github.com/threat9/routersploit
RouterSploit,https://tools.kali.org/exploitation-tools/routersploit
rp,https://github.com/0vercl0k/rp
rpak,http://ntsecurity.nu/toolbox/promisdetect/
rpcsniffer,https://github.com/AdiKo/RPCSniffer
rpctools,https://packetstormsecurity.com/files/31879/rpctools.0.zip.html
rpdscan,https://github.com/freakyclown/RPDscan
rpivot,https://github.com/artkond/rpivot
rr,https://github.com/mozilla/rr
rrs,http://www.cycom.se/dl/rrs
rsactftool,https://github.com/Ganapati/RsaCtfTool
rsakeyfind,http://citp.princeton.edu/memory/code/
rsatool,https://github.com/ius/rsatool
rshack,https://github.com/zweisamkeit/RSHack
rsmangler,http://www.randomstorm.com/rsmangler-security-tool.php
RSMangler,https://tools.kali.org/password-attacks/rsmangler
rspet,https://github.com/panagiks/RSPET
rtfm,https://github.com/leostat/rtfm
rtlamr,https://github.com/bemasher/rtlamr/
rtlizer,https://github.com/csete/rtlizer
RTLSDR Scanner,https://tools.kali.org/wireless-attacks/rtlsdr-scanner
rtlsdr-scanner,https://github.com/EarToEarOak/RTLSDR-Scanner
rtpbreak,http://xenion.antifork.org/rtpbreak/
rtpbreak,https://tools.kali.org/sniffingspoofing/rtpbreak
rtpflood,https://tools.kali.org/stress-testing/rtpflood
rtp-flood,http://www.hackingexposedvoip.com/
rtpinsertsound,https://tools.kali.org/sniffingspoofing/rtpinsertsound
rtpmixsound,https://tools.kali.org/sniffingspoofing/rtpmixsound
rubilyn,http://nullsecurity.net/tools/backdoor.html
ruler,https://github.com/sensepost/ruler
rulesfinder,https://github.com/synacktiv/rulesfinder
rupture,https://github.com/decrypto-org/rupture
rustbuster,https://github.com/phra/rustbuster
rustscan,https://github.com/brandonskerritt/RustScan
rvi-capture,https://github.com/gh2o/rvi_capture
rww-attack,http://packetstormsecurity.com/files/79021/Remote-Web-Workplace-Attack-Tool.html
s3-fuzzer,https://github.com/petermbenjamin/s3-fuzzer
s3scanner,https://github.com/sa7mon/S3Scanner
safecopy,http://safecopy.sourceforge.net/
sagan,https://quadrantsec.com/sagan_log_analysis_engine/
sakis3g,http://www.sakis3g.org/
Sakis3G,https://tools.kali.org/hardware-hacking/sakis3g
saleae-logic,https://www.saleae.com/downloads
sambascan,http://sourceforge.net/projects/sambascan2/
samdump2,http://sourceforge.net/projects/ophcrack/files/samdump2/
samesame,https://github.com/TheTarquin/samesame
samplicator,https://github.com/sleinen/samplicator
samydeluxe,http://github.com/jensp/samydeluxe
sandcastle,https://github.com/0xSearches/sandcastle
sandmap,https://github.com/trimstray/sandmap
sandsifter,https://github.com/xoreaxeaxeax/sandsifter
sandy,https://github.com/donctl/sandy
saruman,https://github.com/elfmaster/saruman
sasm,https://github.com/Dman95/SASM
sawef,https://github.com/danilovazb/sawef
sb0x,https://github.com/levi0x0/sb0x-project
sbd,http://www2.packetstormsecurity.org/cgi-bin/search/search.cgi?searchvalue=sbd
sbd,https://tools.kali.org/maintaining-access/sbd
scalpel,http://www.digitalforensicssolutions.com/Scalpel/
scamper,http://www.caida.org/tools/measurement/scamper/
scanless,https://github.com/vesche/scanless
scanmem,https://github.com/scanmem/scanmem
scannerl,https://github.com/kudelskisecurity/scannerl
scanqli,https://github.com/bambish/ScanQLi
scansploit,https://github.com/huntergregal/scansploit
scanssh,http://www.monkey.org/~provos/scanssh/
scap-security-guide,https://www.open-scap.org/security-policies/scap-security-guide/
scap-workbench,https://www.open-scap.org/tools/scap-workbench/
scapy,http://www.secdev.org/projects/scapy/
scavenger,https://github.com/rndinfosecguy/Scavenger
schnappi-dhcp,http://www.emanuelegentili.eu/
sc-make,https://github.com/t00sh/sc-make
scout2,http://isecpartners.github.io/Scout2/
scoutsuite,https://github.com/nccgroup/ScoutSuite
scrape-dns,https://github.com/304GEEK/Scrape-DNS
scrapy,https://scrapy.org
scratchabit,https://github.com/pfalcon/ScratchABit
scrounge-ntfs,http://memberwebs.com/stef/software/scrounge/
sctpscan,http://www.p1sec.com/
sctpscan,https://tools.kali.org/sniffingspoofing/sctpscan
sdnpwn,https://github.com/smythtech/sdnpwn
sdn-toolkit,http://www.hellfiresecurity.com/tools.htm
sea,https://github.com/neuromancer/SEA
search1337,https://github.com/b3mb4m/Search1337
seat,http://thesprawl.org/projects/search-engine-assessment-tool/
seclists,https://github.com/danielmiessler/SecLists/
SecLists,https://tools.kali.org/password-attacks/seclists
seclists,https://tools.kali.org/password-attacks/seclists
secretfinder,https://github.com/m4ll0k/SecretFinder
secscan,http://code.google.com/p/secscan-py/
secure2csv,https://github.com/jschicht/Secure2Csv
secure-delete,http://www.thc.org/
seeker,https://github.com/thewhiteh4t/seeker
sees,https://github.com/galkan/sees/
sensepost-xrdp,https://github.com/sensepost/xrdp
sergio-proxy,https://github.com/supernothing/sergio-proxy
